Timestamp,Longitude,Latitude,Operatorname,NetworkTech,Level,Speed,Altitude,Filemark
2025.04.21_18.19.47,77.899993,29.862111,JIO4G,4G,-99,0,224,
2025.04.21_18.21.37,77.899993,29.862111,JIO4G,4G,-93,0,224,
2025.04.21_18.24.02,77.900116,29.862178,JIO4G,4G,-92,0,223,
2025.04.21_18.27.55,77.900008,29.862148,JIO4G,4G,-93,0,223,
2025.04.21_18.29.11,77.90006,29.862231,JIO4G,4G,-102,0,221,
2025.04.21_18.29.38,77.900141,29.862158,JIO4G,4G,-97,0,215,
2025.04.21_18.29.59,77.900073,29.862081,JIO4G,4G,-94,0,219,
2025.04.21_18.30.07,77.900038,29.861986,JIO4G,4G,-95,0,218,
2025.04.21_18.30.16,77.900005,29.861896,JIO4G,4G,-97,4,218,
2025.04.21_18.30.24,77.899944,29.861815,JIO4G,4G,-97,4,219,
2025.04.21_18.30.36,77.899946,29.861708,JIO4G,4G,-102,0,219,
2025.04.21_18.31.37,77.899946,29.861708,JIO4G,4G,-107,0,219,
2025.04.21_18.35.27,77.899888,29.861261,JIO4G,4G,-114,0,219,
2025.04.21_18.35.32,77.899873,29.861155,JIO4G,4G,-114,0,242,
2025.04.21_18.35.36,77.89988,29.861043,JIO4G,4G,-124,0,257,
2025.04.21_18.35.43,77.899811,29.860898,JIO4G,4G,-124,0,275,
2025.04.21_18.35.45,77.899761,29.860811,JIO4G,4G,-124,0,288,
2025.04.21_18.35.45,77.899761,29.860811,JIO4G,4G,-121,0,288,
2025.04.21_18.36.01,77.899811,29.860723,JIO4G,4G,-118,0,279,
2025.04.21_18.36.15,77.89982,29.860631,JIO4G,4G,-115,3,260,
2025.04.21_18.36.15,77.89982,29.860631,JIO4G,4G,-110,3,260,
2025.04.21_18.36.23,77.89989,29.86056,JIO4G,4G,-110,0,247,
2025.04.21_18.36.34,77.89985,29.860474,JIO4G,4G,-109,2,246,
2025.04.21_18.36.40,77.899746,29.860486,JIO4G,4G,-113,0,242,
2025.04.21_18.36.46,77.899746,29.860486,JIO4G,4G,-121,0,242,
2025.04.21_18.36.49,77.899648,29.860525,JIO4G,4G,-121,0,240,
2025.04.21_18.36.59,77.899543,29.860541,JIO4G,4G,-118,0,238,
2025.04.21_18.37.08,77.899436,29.860573,JIO4G,4G,-118,0,236,
2025.04.21_18.37.19,77.899326,29.860581,JIO4G,4G,-115,3,233,
2025.04.21_18.37.34,77.899291,29.860671,JIO4G,4G,-109,0,233,
2025.04.21_18.37.41,77.899248,29.860756,JIO4G,4G,-105,5,234,
2025.04.21_18.37.47,77.89921,29.86086,JIO4G,4G,-108,5,235,
2025.04.21_18.37.53,77.899223,29.860966,JIO4G,4G,-108,0,235,
2025.04.21_18.37.56,77.899338,29.86095,JIO4G,4G,-108,0,235,
2025.04.21_18.38.07,77.899356,29.861044,JIO4G,4G,-105,0,235,
2025.04.21_18.38.16,77.899376,29.861141,JIO4G,4G,-105,4,233,
2025.04.21_18.38.22,77.899471,29.861191,JIO4G,4G,-102,4,232,
2025.04.21_18.38.30,77.899553,29.861258,JIO4G,4G,-100,3,227,
2025.04.21_18.38.36,77.899584,29.861356,JIO4G,4G,-100,0,224,
2025.04.21_18.38.45,77.899689,29.86138,JIO4G,4G,-96,0,221,
2025.04.21_18.38.55,77.899756,29.861458,JIO4G,4G,-98,0,222,
2025.04.21_18.39.03,77.899823,29.861543,JIO4G,4G,-94,0,223,
2025.04.21_18.39.09,77.899925,29.861611,JIO4G,4G,-99,5,224,
2025.04.21_18.39.23,77.89997,29.861708,JIO4G,4G,-99,0,223,
2025.04.21_18.39.32,77.900018,29.861798,JIO4G,4G,-96,5,222,
2025.04.21_18.39.41,77.900006,29.861903,JIO4G,4G,-97,3,222,
2025.04.21_18.39.46,77.899983,29.861996,JIO4G,4G,-97,4,221,
2025.04.21_18.39.53,77.900015,29.862103,JIO4G,4G,-95,4,223,
2025.04.21_18.40.03,77.900023,29.862203,JIO4G,4G,-93,3,227,
2025.04.21_18.40.13,77.90007,29.862284,JIO4G,4G,-90,4,227,
2025.04.21_18.40.45,77.900161,29.862191,JIO4G,4G,-91,0,226,
2025.04.21_18.40.56,77.900055,29.862163,JIO4G,4G,-92,0,227,
2025.04.21_18.41.05,77.899996,29.862241,JIO4G,4G,-90,0,229,
2025.04.21_18.41.10,77.899998,29.86235,JIO4G,4G,-84,4,231,
2025.04.21_18.41.15,77.899983,29.862451,JIO4G,4G,-84,5,233,
2025.04.21_18.41.28,77.9,29.862548,JIO4G,4G,-87,0,235,
2025.04.21_18.41.36,77.900001,29.862651,JIO4G,4G,-85,4,234,
2025.04.21_18.41.44,77.899898,29.862698,JIO4G,4G,-91,5,233,
2025.04.21_18.41.47,77.899783,29.862711,JIO4G,4G,-91,7,232,
2025.04.21_18.41.50,77.899636,29.86273,JIO4G,4G,-91,10,231,
2025.04.21_18.41.52,77.899515,29.862751,JIO4G,4G,-91,13,230,
2025.04.21_18.41.55,77.899368,29.862748,JIO4G,4G,-91,15,228,
2025.04.21_18.41.58,77.899238,29.862758,JIO4G,4G,-91,15,227,
2025.04.21_18.42.07,77.89912,29.862785,JIO4G,4G,-86,7,229,
2025.04.21_18.42.12,77.899003,29.86277,JIO4G,4G,-88,6,230,
2025.04.21_18.42.18,77.898878,29.86275,JIO4G,4G,-88,7,233,
2025.04.21_18.42.22,77.898766,29.862753,JIO4G,4G,-86,7,234,
2025.04.21_18.42.25,77.898628,29.86276,JIO4G,4G,-86,9,233,
2025.04.21_18.42.28,77.898525,29.862766,JIO4G,4G,-86,9,233,
2025.04.21_18.42.33,77.898405,29.862781,JIO4G,4G,-82,9,234,
2025.04.21_18.42.39,77.898286,29.862775,JIO4G,4G,-82,7,233,
2025.04.21_18.42.42,77.898185,29.862756,JIO4G,4G,-76,8,233,
2025.04.21_18.42.44,77.898066,29.86283,JIO4G,4G,-76,8,233,
2025.04.21_18.42.49,77.897953,29.86282,JIO4G,4G,-76,8,232,
2025.04.21_18.42.54,77.89789,29.862746,JIO4G,4G,-78,5,232,
2025.04.21_18.42.59,77.897845,29.86264,JIO4G,4G,-78,5,232,
2025.04.21_18.43.02,77.897828,29.862546,JIO4G,4G,-76,7,233,
2025.04.21_18.43.05,77.897861,29.862458,JIO4G,4G,-76,8,232,
2025.04.21_18.43.09,77.897965,29.862441,JIO4G,4G,-76,9,232,
2025.04.21_18.43.14,77.898066,29.862373,JIO4G,4G,-67,8,232,
2025.04.21_18.43.17,77.89816,29.862318,JIO4G,4G,-67,7,231,
2025.04.21_18.43.21,77.898271,29.862293,JIO4G,4G,-70,8,231,
2025.04.21_18.43.25,77.898398,29.862296,JIO4G,4G,-78,9,232,
2025.04.21_18.43.29,77.898511,29.862281,JIO4G,4G,-78,9,234,
2025.04.21_18.43.30,77.898511,29.862281,JIO4G,4G,-77,9,234,
2025.04.21_18.43.32,77.898613,29.862308,JIO4G,4G,-77,9,238,
2025.04.21_18.43.36,77.898728,29.862296,JIO4G,4G,-77,9,242,
2025.04.21_18.43.51,77.898598,29.862318,JIO4G,4G,-76,7,238,
2025.04.21_18.43.54,77.898485,29.862336,JIO4G,4G,-76,9,237,
2025.04.21_18.43.59,77.898355,29.862365,JIO4G,4G,-76,10,236,
2025.04.21_18.44.02,77.898241,29.862368,JIO4G,4G,-78,11,236,
2025.04.21_18.44.06,77.898131,29.862386,JIO4G,4G,-78,11,235,
2025.04.21_18.44.10,77.898015,29.862421,JIO4G,4G,-78,9,234,
2025.04.21_18.44.15,77.897911,29.862478,JIO4G,4G,-73,8,233,
2025.04.21_18.44.21,77.897923,29.862571,JIO4G,4G,-73,9,230,
2025.04.21_18.44.24,77.897936,29.862665,JIO4G,4G,-76,9,231,
2025.04.21_18.44.27,77.897948,29.862783,JIO4G,4G,-76,10,234,
2025.04.21_18.44.30,77.897936,29.862903,JIO4G,4G,-76,10,235,
2025.04.21_18.44.33,77.897901,29.863015,JIO4G,4G,-84,11,236,
2025.04.21_18.44.36,77.897916,29.86311,JIO4G,4G,-84,11,236,
2025.04.21_18.44.40,77.89794,29.86321,JIO4G,4G,-84,10,236,
2025.04.21_18.44.44,77.897973,29.863306,JIO4G,4G,-87,9,237,
2025.04.21_18.44.49,77.897968,29.863401,JIO4G,4G,-87,8,236,
2025.04.21_18.44.53,77.897966,29.863493,JIO4G,4G,-91,8,236,
2025.04.21_18.44.57,77.89798,29.863583,JIO4G,4G,-91,9,236,
2025.04.21_18.45.01,77.897983,29.863676,JIO4G,4G,-91,9,236,
2025.04.21_18.45.06,77.897993,29.863781,JIO4G,4G,-91,9,237,
2025.04.21_18.45.07,77.897993,29.863781,JIO4G,4G,-92,9,237,
2025.04.21_18.45.11,77.898016,29.863883,JIO4G,4G,-92,7,237,
2025.04.21_18.45.15,77.898026,29.864006,JIO4G,4G,-95,8,237,
2025.04.21_18.45.18,77.898013,29.864111,JIO4G,4G,-95,9,238,
2025.04.21_18.45.21,77.898093,29.864169,JIO4G,4G,-95,11,237,
2025.04.21_18.45.25,77.898211,29.864145,JIO4G,4G,-96,12,238,
2025.04.21_18.45.29,77.898338,29.864148,JIO4G,4G,-96,12,239,
2025.04.21_18.45.33,77.898471,29.864143,JIO4G,4G,-88,12,239,
2025.04.21_18.45.36,77.898585,29.864143,JIO4G,4G,-88,11,238,
2025.04.21_18.45.39,77.89871,29.86415,JIO4G,4G,-88,11,238,
2025.04.21_18.45.42,77.89883,29.864154,JIO4G,4G,-88,11,238,
2025.04.21_18.45.45,77.89898,29.864175,JIO4G,4G,-93,13,238,
2025.04.21_18.45.48,77.89912,29.864169,JIO4G,4G,-93,14,239,
2025.04.21_18.45.51,77.899255,29.864156,JIO4G,4G,-93,15,239,
2025.04.21_18.45.54,77.899393,29.864175,JIO4G,4G,-92,15,238,
2025.04.21_18.45.56,77.899488,29.864211,JIO4G,4G,-92,15,237,
2025.04.21_18.45.59,77.899593,29.864306,JIO4G,4G,-92,16,235,
2025.04.21_18.46.01,77.899688,29.864366,JIO4G,4G,-92,17,233,
2025.04.21_18.46.03,77.899838,29.864379,JIO4G,4G,-95,17,232,
2025.04.21_18.46.05,77.899975,29.86434,JIO4G,4G,-95,17,231,
2025.04.21_18.46.07,77.900053,29.864275,JIO4G,4G,-95,17,231,
2025.04.21_18.46.10,77.900105,29.864166,JIO4G,4G,-95,15,229,
2025.04.21_18.46.13,77.900131,29.864078,JIO4G,4G,-95,13,228,
2025.04.21_18.46.16,77.900145,29.863986,JIO4G,4G,-97,12,227,
2025.04.21_18.46.19,77.900146,29.863888,JIO4G,4G,-97,10,228,
2025.04.21_18.46.22,77.900148,29.863783,JIO4G,4G,-97,10,228,
2025.04.21_18.46.26,77.900135,29.863665,JIO4G,4G,-100,9,229,
2025.04.21_18.46.29,77.900136,29.863554,JIO4G,4G,-103,10,228,
2025.04.21_18.46.32,77.900121,29.863458,JIO4G,4G,-103,9,229,
2025.04.21_18.46.35,77.900121,29.863458,JIO4G,4G,-98,9,229,
2025.04.21_18.46.36,77.900098,29.863348,JIO4G,4G,-98,10,229,
2025.04.21_18.46.40,77.900095,29.863245,JIO4G,4G,-98,8,230,
2025.04.21_18.46.44,77.900113,29.863135,JIO4G,4G,-103,8,231,
2025.04.21_18.46.45,77.900113,29.863135,JIO4G,4G,-99,8,231,
2025.04.21_18.46.47,77.900113,29.863135,JIO4G,4G,-96,8,231,
2025.04.21_18.46.48,77.900076,29.863049,JIO4G,4G,-96,8,231,
2025.04.21_18.47.02,77.900143,29.863121,JIO4G,4G,-96,0,231,
2025.04.21_18.47.06,77.90018,29.863211,JIO4G,4G,-102,0,231,
2025.04.21_18.47.06,77.90018,29.863211,JIO4G,4G,-103,0,231,
2025.04.21_18.47.07,77.90018,29.863211,JIO4G,4G,-101,0,231,
2025.04.21_18.47.10,77.900186,29.863325,JIO4G,4G,-101,0,231,
2025.04.21_18.47.13,77.90018,29.863426,JIO4G,4G,-101,11,231,
2025.04.21_18.47.17,77.900156,29.863556,JIO4G,4G,-98,12,231,
2025.04.21_18.47.21,77.900156,29.863683,JIO4G,4G,-98,11,232,
2025.04.21_18.47.24,77.900138,29.863785,JIO4G,4G,-101,10,230,
2025.04.21_18.47.27,77.900141,29.863881,JIO4G,4G,-100,10,229,
2025.04.21_18.47.31,77.900155,29.863983,JIO4G,4G,-100,10,229,
2025.04.21_18.47.36,77.900131,29.864093,JIO4G,4G,-100,8,231,
2025.04.21_18.47.40,77.900131,29.864093,JIO4G,4G,-102,8,231,
2025.04.21_18.47.41,77.900078,29.864188,JIO4G,4G,-102,7,231,
2025.04.21_18.47.46,77.900028,29.864271,JIO4G,4G,-102,6,232,
2025.04.21_18.49.35,77.899966,29.864255,JIO4G,4G,-101,0,219,
2025.04.21_18.50.00,77.899866,29.864313,JIO4G,4G,-102,0,216,
2025.04.21_18.50.03,77.899763,29.864296,JIO4G,4G,-102,0,216,
2025.04.21_18.50.04,77.899763,29.864296,JIO4G,2G,-113,0,216,
2025.04.21_18.50.06,77.899663,29.864255,JIO4G,2G,-113,0,217,
2025.04.21_18.50.06,77.899663,29.864255,JIO4G,4G,-95,0,217,
2025.04.21_18.50.09,77.899578,29.864175,JIO4G,4G,-97,12,217,
2025.04.21_18.50.14,77.899509,29.864088,JIO4G,4G,-98,0,218,
2025.04.21_18.50.18,77.89939,29.864046,JIO4G,4G,-97,8,219,
2025.04.21_18.50.21,77.899268,29.864033,JIO4G,4G,-98,8,218,
2025.04.21_18.50.24,77.899143,29.86403,JIO4G,4G,-98,8,218,
2025.04.21_18.50.27,77.89899,29.864016,JIO4G,4G,-98,9,218,
2025.04.21_18.50.30,77.898834,29.864019,JIO4G,4G,-93,9,218,
2025.04.21_18.50.33,77.898675,29.864013,JIO4G,4G,-90,10,216,
2025.04.21_18.50.35,77.898556,29.864008,JIO4G,4G,-94,11,215,
2025.04.21_18.50.38,77.898433,29.864011,JIO4G,4G,-93,10,213,
2025.04.21_18.50.41,77.8983,29.864033,JIO4G,4G,-91,9,211,
2025.04.21_18.50.44,77.898145,29.864048,JIO4G,4G,-88,8,207,
2025.04.21_18.50.46,77.898021,29.864041,JIO4G,4G,-88,8,204,
2025.04.21_18.50.48,77.897888,29.864036,JIO4G,4G,-88,9,202,
2025.04.21_18.50.50,77.897753,29.864041,JIO4G,4G,-88,10,201,
2025.04.21_18.50.53,77.897625,29.864058,JIO4G,4G,-88,9,197,
2025.04.21_18.50.55,77.897503,29.864053,JIO4G,4G,-72,10,194,
2025.04.21_18.50.57,77.897363,29.864061,JIO4G,4G,-72,10,193,
2025.04.21_18.50.59,77.897211,29.864063,JIO4G,4G,-72,12,192,
2025.04.21_18.51.01,77.897065,29.864068,JIO4G,4G,-72,14,190,
2025.04.21_18.51.03,77.896906,29.864079,JIO4G,4G,-72,15,188,
2025.04.21_18.51.05,77.896741,29.864088,JIO4G,4G,-82,16,187,
2025.04.21_18.51.07,77.896585,29.864096,JIO4G,4G,-82,17,185,
2025.04.21_18.51.09,77.896455,29.864115,JIO4G,4G,-82,16,184,
2025.04.21_18.51.11,77.89635,29.864118,JIO4G,4G,-82,16,183,
2025.04.21_18.51.13,77.896243,29.864124,JIO4G,4G,-82,15,183,
2025.04.21_18.51.16,77.896096,29.864116,JIO4G,4G,-81,14,182,
2025.04.21_18.51.19,77.89598,29.864115,JIO4G,4G,-81,12,180,
2025.04.21_18.51.22,77.895868,29.864113,JIO4G,4G,-81,11,179,
2025.04.21_18.51.25,77.895733,29.864103,JIO4G,4G,-84,11,178,
2025.04.21_18.51.28,77.895635,29.864046,JIO4G,4G,-84,12,177,
2025.04.21_18.51.31,77.895595,29.863958,JIO4G,4G,-84,12,176,
2025.04.21_18.51.34,77.89559,29.863851,JIO4G,4G,-92,12,175,
2025.04.21_18.51.37,77.895548,29.863728,JIO4G,4G,-91,13,174,
2025.04.21_18.51.40,77.895498,29.863626,JIO4G,4G,-91,13,173,
2025.04.21_18.51.43,77.895448,29.863533,JIO4G,4G,-91,13,172,
2025.04.21_18.51.43,77.895448,29.863533,JIO4G,4G,-85,13,172,
2025.04.21_18.51.46,77.895388,29.863425,JIO4G,4G,-85,12,173,
2025.04.21_18.51.49,77.895363,29.863314,JIO4G,4G,-85,12,174,
2025.04.21_18.51.52,77.89535,29.863211,JIO4G,4G,-85,12,176,
2025.04.21_18.51.56,77.895378,29.863101,JIO4G,4G,-77,11,179,
2025.04.21_18.52.00,77.895378,29.862996,JIO4G,4G,-77,9,182,
2025.04.21_18.52.03,77.895373,29.862903,JIO4G,4G,-77,9,184,
2025.04.21_18.52.06,77.895353,29.86281,JIO4G,4G,-79,9,186,
2025.04.21_18.52.10,77.895308,29.8627,JIO4G,4G,-79,9,188,
2025.04.21_18.52.14,77.895271,29.862588,JIO4G,4G,-72,10,191,
2025.04.21_18.52.18,77.895258,29.86247,JIO4G,4G,-72,10,193,
2025.04.21_18.52.22,77.89531,29.86237,JIO4G,4G,-72,9,193,
2025.04.21_18.52.26,77.895376,29.862286,JIO4G,4G,-72,9,194,
2025.04.21_18.52.29,77.895461,29.86223,JIO4G,4G,-72,9,195,
2025.04.21_18.52.32,77.895556,29.862175,JIO4G,4G,-72,10,195,
2025.04.21_18.52.36,77.895673,29.862133,JIO4G,4G,-77,10,195,
2025.04.21_18.52.39,77.895811,29.862141,JIO4G,4G,-79,11,197,
2025.04.21_18.52.43,77.895928,29.86216,JIO4G,4G,-80,10,200,
2025.04.21_18.52.48,77.896051,29.8621,JIO4G,4G,-80,9,204,
2025.04.21_18.52.51,77.896128,29.862001,JIO4G,4G,-77,8,205,
2025.04.21_18.52.53,77.896121,29.861896,JIO4G,4G,-77,9,207,
2025.04.21_18.52.55,77.896113,29.861771,JIO4G,4G,-76,12,209,
2025.04.21_18.52.59,77.89617,29.861646,JIO4G,4G,-78,0,212,
2025.04.21_18.53.01,77.896256,29.861578,JIO4G,4G,-78,12,213,
2025.04.21_18.53.06,77.896351,29.86162,JIO4G,4G,-78,8,216,
2025.04.21_18.53.07,77.896351,29.86162,JIO4G,4G,-79,8,216,
2025.04.21_18.53.10,77.896414,29.861746,JIO4G,4G,-79,7,219,
2025.04.21_18.53.12,77.896501,29.861855,JIO4G,4G,-79,7,220,
2025.04.21_18.53.14,77.896586,29.861983,JIO4G,4G,-79,8,220,
2025.04.21_18.53.16,77.896661,29.862115,JIO4G,4G,-79,0,220,
2025.04.21_18.53.19,77.896728,29.86223,JIO4G,4G,-86,0,223,
2025.04.21_18.53.22,77.896736,29.862326,JIO4G,4G,-86,7,224,
2025.04.21_18.53.26,77.89674,29.862441,JIO4G,4G,-86,7,225,
2025.04.21_18.53.27,77.89674,29.862441,JIO4G,4G,-84,7,225,
2025.04.21_18.53.29,77.896786,29.862563,JIO4G,4G,-84,8,225,
2025.04.21_18.53.32,77.896828,29.862685,JIO4G,4G,-84,9,223,
2025.04.21_18.53.35,77.89683,29.862776,JIO4G,4G,-84,9,221,
2025.04.21_18.53.39,77.896805,29.862881,JIO4G,4G,-81,9,221,
2025.04.21_18.53.42,77.896805,29.862881,JIO4G,4G,-86,9,221,
2025.04.21_18.53.43,77.896801,29.862983,JIO4G,4G,-86,9,222,
2025.04.21_18.53.46,77.896815,29.863096,JIO4G,4G,-86,10,223,
2025.04.21_18.53.47,77.896815,29.863096,JIO4G,4G,-86,10,223,
2025.04.21_18.53.48,77.896825,29.86322,JIO4G,4G,-86,11,225,
2025.04.21_18.53.50,77.89683,29.863328,JIO4G,4G,-86,11,228,
2025.04.21_18.53.53,77.896861,29.86344,JIO4G,4G,-86,12,237,
2025.04.21_18.53.56,77.896866,29.863531,JIO4G,4G,-86,12,239,
2025.04.21_18.53.59,77.896836,29.863625,JIO4G,4G,-86,10,240,
2025.04.21_18.54.01,77.896858,29.863723,JIO4G,4G,-86,10,239,
2025.04.21_18.54.06,77.896871,29.863823,JIO4G,4G,-86,8,235,
2025.04.21_18.54.09,77.896891,29.863928,JIO4G,4G,-85,9,233,
2025.04.21_18.54.12,77.896908,29.864028,JIO4G,4G,-85,8,232,
2025.04.21_18.54.17,77.896976,29.864098,JIO4G,4G,-85,7,232,
2025.04.21_18.54.22,77.897103,29.864091,JIO4G,4G,-82,7,232,
2025.04.21_18.54.26,77.897228,29.864103,JIO4G,4G,-82,9,231,
2025.04.21_18.54.30,77.897361,29.864113,JIO4G,4G,-84,9,231,
2025.04.21_18.54.34,77.897483,29.864093,JIO4G,4G,-84,9,229,
2025.04.21_18.54.38,77.897586,29.86406,JIO4G,4G,-84,9,227,
2025.04.21_18.54.42,77.897705,29.86407,JIO4G,4G,-86,9,227,
2025.04.21_18.54.46,77.897818,29.864058,JIO4G,4G,-86,8,227,
2025.04.21_18.54.50,77.897896,29.863998,JIO4G,4G,-87,8,227,
2025.04.21_18.54.55,77.897903,29.863895,JIO4G,4G,-87,7,226,
2025.04.21_18.54.59,77.897883,29.863805,JIO4G,4G,-87,8,225,
2025.04.21_18.55.03,77.897854,29.8637,JIO4G,4G,-89,8,224,
2025.04.21_18.55.06,77.897863,29.86359,JIO4G,4G,-89,9,224,
2025.04.21_18.55.09,77.897851,29.86349,JIO4G,4G,-89,10,226,
2025.04.21_18.55.11,77.897851,29.86349,JIO4G,4G,-86,10,226,
2025.04.21_18.55.13,77.89787,29.863388,JIO4G,4G,-86,10,227,
2025.04.21_18.55.18,77.897853,29.86327,JIO4G,4G,-86,10,230,
2025.04.21_18.55.22,77.897838,29.86315,JIO4G,4G,-79,9,231,
2025.04.21_18.55.26,77.897911,29.863053,JIO4G,4G,-79,9,232,
2025.04.21_18.55.29,77.898038,29.863033,JIO4G,4G,-79,9,231,
2025.04.21_18.55.32,77.898163,29.862998,JIO4G,4G,-80,10,231,
2025.04.21_18.55.35,77.898268,29.862958,JIO4G,4G,-80,10,229,
2025.04.21_18.55.39,77.898366,29.86293,JIO4G,4G,-80,9,227,
2025.04.21_18.55.43,77.898463,29.862891,JIO4G,4G,-86,8,227,
2025.04.21_18.55.46,77.89858,29.862921,JIO4G,4G,-86,9,228,
2025.04.21_18.55.49,77.898698,29.862925,JIO4G,4G,-86,10,230,
2025.04.21_18.55.53,77.898841,29.862891,JIO4G,4G,-91,10,229,
2025.04.21_18.55.56,77.898951,29.86288,JIO4G,4G,-91,10,228,
2025.04.21_18.55.59,77.899061,29.862901,JIO4G,4G,-91,10,227,
2025.04.21_18.56.02,77.899216,29.862911,JIO4G,4G,-88,12,225,
2025.04.21_18.56.04,77.89934,29.862895,JIO4G,4G,-88,14,226,
2025.04.21_18.56.06,77.899478,29.862896,JIO4G,4G,-88,17,226,
2025.04.21_18.56.08,77.899613,29.862901,JIO4G,4G,-88,19,226,
2025.04.21_18.56.10,77.89975,29.862903,JIO4G,4G,-102,21,226,
2025.04.21_18.56.12,77.899861,29.862903,JIO4G,4G,-102,21,226,
2025.04.21_18.56.14,77.899983,29.862926,JIO4G,4G,-95,21,226,
2025.04.21_18.56.16,77.900101,29.863004,JIO4G,4G,-95,21,226,
2025.04.21_18.56.18,77.900191,29.8631,JIO4G,4G,-95,21,226,
2025.04.21_18.56.20,77.900208,29.863201,JIO4G,4G,-100,20,226,
2025.04.21_18.56.22,77.900205,29.863306,JIO4G,4G,-100,19,225,
2025.04.21_18.56.24,77.900203,29.863401,JIO4G,4G,-100,18,226,
2025.04.21_18.56.24,77.900203,29.863401,JIO4G,4G,-99,18,226,
2025.04.21_18.56.27,77.900201,29.863509,JIO4G,4G,-99,15,226,
2025.04.21_18.56.31,77.90021,29.863621,JIO4G,4G,-99,12,228,
2025.04.21_18.56.34,77.900201,29.863735,JIO4G,4G,-99,12,228,
2025.04.21_18.56.37,77.900195,29.863828,JIO4G,4G,-97,11,227,
2025.04.21_18.56.41,77.900165,29.863938,JIO4G,4G,-97,11,227,
2025.04.21_18.56.45,77.90014,29.86405,JIO4G,4G,-102,10,228,
2025.04.21_18.56.49,77.900085,29.86415,JIO4G,4G,-101,10,228,
2025.04.21_18.56.52,77.900013,29.864246,JIO4G,4G,-101,10,227,
2025.04.21_18.56.56,77.900011,29.864361,JIO4G,4G,-102,9,227,
2025.04.21_18.56.59,77.900075,29.864463,JIO4G,4G,-102,9,229,
2025.04.21_18.57.02,77.900175,29.864543,JIO4G,4G,-102,10,231,
2025.04.21_18.57.03,77.900175,29.864543,JIO4G,4G,-91,10,231,
2025.04.21_18.57.06,77.900271,29.864611,JIO4G,4G,-91,10,230,
2025.04.21_18.57.16,77.900378,29.864535,JIO4G,4G,-102,0,229,
2025.04.21_18.57.21,77.900433,29.86445,JIO4G,4G,-110,0,228,
2025.04.21_18.57.27,77.900535,29.864391,JIO4G,4G,-108,0,228,
2025.04.21_18.57.30,77.900591,29.864303,JIO4G,4G,-108,6,228,
2025.04.21_18.57.30,77.900591,29.864303,JIO4G,4G,-105,6,228,
2025.04.21_18.57.35,77.900675,29.864218,JIO4G,4G,-105,6,228,
2025.04.21_18.57.38,77.900753,29.864146,JIO4G,4G,-105,7,228,
2025.04.21_18.57.40,77.900753,29.864146,JIO4G,4G,-98,7,228,
2025.04.21_18.57.41,77.900848,29.864048,JIO4G,4G,-98,8,228,
2025.04.21_18.57.44,77.900918,29.863976,JIO4G,4G,-98,9,227,
2025.04.21_18.57.47,77.901023,29.863888,JIO4G,4G,-98,11,228,
2025.04.21_18.57.49,77.901096,29.863805,JIO4G,4G,-98,12,227,
2025.04.21_18.57.51,77.901163,29.863715,JIO4G,4G,-103,14,227,
2025.04.21_18.57.53,77.90122,29.863635,JIO4G,4G,-103,16,227,
2025.04.21_18.57.56,77.901268,29.863533,JIO4G,4G,-103,17,227,
2025.04.21_18.58.01,77.901268,29.863533,JIO4G,4G,-111,17,227,
2025.04.21_18.58.07,77.901183,29.863638,JIO4G,4G,-111,6,230,
2025.04.21_18.58.10,77.901066,29.863681,JIO4G,4G,-111,9,230,
2025.04.21_18.58.14,77.90097,29.86359,JIO4G,4G,-99,12,230,
2025.04.21_18.58.17,77.900896,29.86349,JIO4G,4G,-99,14,227,
2025.04.21_18.58.20,77.900785,29.863388,JIO4G,4G,-99,16,227,
2025.04.21_18.58.22,77.900668,29.863346,JIO4G,4G,-102,17,227,
2025.04.21_18.58.25,77.900551,29.863274,JIO4G,4G,-102,17,227,
2025.04.21_18.58.29,77.900415,29.863321,JIO4G,4G,-102,0,215,
2025.04.21_18.58.33,77.900346,29.863408,JIO4G,4G,-104,10,216,
2025.04.21_18.58.37,77.900346,29.863408,JIO4G,4G,-101,10,216,
2025.04.21_18.58.56,77.900316,29.863506,JIO4G,4G,-105,0,216,
2025.04.21_18.59.00,77.900304,29.863613,JIO4G,4G,-105,0,215,
2025.04.21_18.59.05,77.900353,29.86371,JIO4G,4G,-103,10,215,
2025.04.21_18.59.14,77.90031,29.86361,JIO4G,4G,-102,0,213,
2025.04.21_18.59.18,77.900313,29.863515,JIO4G,4G,-102,6,212,
2025.04.21_18.59.23,77.900273,29.863419,JIO4G,4G,-102,6,212,
2025.04.21_18.59.29,77.900341,29.863336,JIO4G,4G,-102,5,211,
2025.04.21_18.59.33,77.900439,29.863303,JIO4G,4G,-106,6,215,
2025.04.21_18.59.36,77.900551,29.863301,JIO4G,4G,-106,6,207,
2025.04.21_18.59.40,77.900668,29.863333,JIO4G,4G,-106,7,204,
2025.04.21_18.59.42,77.900668,29.863333,JIO4G,4G,-100,7,204,
2025.04.21_18.59.45,77.900766,29.863371,JIO4G,4G,-100,7,204,
2025.04.21_18.59.47,77.900766,29.863371,JIO4G,2G,-113,7,204,
2025.04.21_18.59.50,77.900766,29.863371,JIO4G,4G,-95,7,204,
2025.04.21_18.59.58,77.90087,29.863353,JIO4G,4G,-95,0,205,
2025.04.21_19.00.19,77.90087,29.863353,JIO4G,2G,-113,0,205,
